aus_rojo,aus_negro,aus_par,aus_impar,aus_1-18,aus_19-36,velocidad,dir_bin,jugadores,hora_norm,target
2,1,1110,1110,1110,1110,61.61267625831749,0,0.45,0.8695652173913043,35.0
3,1,1111,1111,1111,1111,45.47542067803127,1,0.4,0.8695652173913043,1.0
1,2,1112,1112,1112,1112,46.15114435403609,0,0.45,0.8695652173913043,24.0
2,1,1113,1113,1113,1113,50.03510913934895,1,0.45,0.8695652173913043,7.0
1,2,1114,1114,1114,1114,51.93063647954372,0,0.45,0.8695652173913043,27.0
1,3,1115,1115,1115,1115,48.427228305872326,0,0.5,0.8695652173913043,28.0
2,1,1116,1116,1116,1116,51.60505242184735,1,0.45,0.8695652173913043,2.0
3,1,1117,1117,1117,1117,47.92203759302887,0,0.45,0.8695652173913043,12.0
1,2,1118,1118,1118,1118,53.77862049372752,1,0.4,0.8695652173913043,7.0
1,3,1119,1119,1119,1119,48.28698626682962,0,0.3,0.8695652173913043,16.0
1,4,1120,1120,1120,1120,54.51782844733963,1,0.4,0.9130434782608695,2.0
2,1,1121,1121,1121,1121,48.64378074194337,0,0.35,0.9130434782608695,35.0
3,1,1122,1122,1122,1122,47.73197933661015,1,0.4,0.9130434782608695,23.0
1,2,1123,1123,1123,1123,41.157778002607984,0,0.4,0.9130434782608695,24.0
2,1,1124,1124,1124,1124,54.41671816330384,1,0.4,0.9130434782608695,27.0
1,2,1125,1125,1125,1125,46.54146646984008,0,0.4,0.9130434782608695,1.0
1,3,1126,1126,1126,1126,50.685502466435246,1,0.45,0.9130434782608695,30.0
1,4,1127,1127,1127,1127,48.409967017932814,0,0.45,0.9130434782608695,7.0
1,5,1128,1128,1128,1128,48.61968106903717,1,0.45,0.9130434782608695,16.0
1,6,1129,1129,1129,1129,49.47076918097753,0,0.05,0.9130434782608695,7.0
1,7,1130,1130,1130,1130,48.69947875218831,1,0.05,0.9130434782608695,32.0
1,8,1131,1131,1131,1131,50.979267674162585,0,0.05,0.9130434782608695,10.0
2,1,1132,1132,1132,1132,48.79718406793755,1,0.4,0.9130434782608695,2.0
3,1,1133,1133,1133,1133,52.13385861474741,0,0.45,0.9130434782608695,29.0
4,1,1134,1134,1134,1134,52.722933738644485,1,0.35,0.9130434782608695,36.0
1,2,1135,1135,1135,1135,54.59161089150507,0,0.45,0.9130434782608695,9.0
1,3,1136,1136,1136,1136,54.13356616715605,1,0.45,0.9130434782608695,5.0
1,4,1137,1137,1137,1137,58.98068812641838,0,0.45,0.9130434782608695,29.0
2,1,1138,1138,1138,1138,52.8361672896085,1,0.4,0.9130434782608695,35.0
3,1,1139,1139,1139,1139,47.34900799353477,0,0.4,0.9130434782608695,17.0
4,1,1140,1140,1140,1140,57.43692628145675,1,0.4,0.9130434782608695,2.0
5,1,1141,1141,1141,1141,59.61115191185343,0,0.05,0.9130434782608695,14.0
1,2,1142,1142,1142,1142,56.04579812292474,1,0.5,0.9130434782608695,17.0
2,1,1143,1143,1143,1143,41.454133610832045,0,0.05,0.9130434782608695,17.0
3,1,1144,1144,1144,1144,49.280018052203005,0,0.05,0.34782608695652173,2.0
4,1,1145,1145,1145,1145,48.74905296593286,1,0.05,0.34782608695652173,27.0
1,2,1146,1146,1146,1146,51.351526912340645,0,0.4,0.34782608695652173,27.0
1,3,1147,1147,1147,1147,44.614476038216736,1,0.5,0.34782608695652173,12.0
1,4,1148,1148,1148,1148,53.63865012222836,0,0.5,0.34782608695652173,33.0
2,1,1149,1149,1149,1149,52.221101146236265,1,0.35,0.34782608695652173,35.0
3,1,1150,1150,1150,1150,57.9219785919112,0,0.45,0.34782608695652173,24.0
4,1,1151,1151,1151,1151,53.285491768830255,1,0.45,0.34782608695652173,30.0
1,2,1152,1152,1152,1152,51.21965005933191,0,0.35,0.34782608695652173,8.0
2,1,1153,1153,1153,1153,49.41144127293532,1,0.35,0.34782608695652173,1.0
1,2,1154,1154,1154,1154,56.88518715399999,0,0.35,0.34782608695652173,19.0
1,3,1155,1155,1155,1155,64.90580564047876,1,0.4,0.34782608695652173,17.0
2,1,1156,1156,1156,1156,62.7363659674914,0,0.4,0.34782608695652173,8.0
3,1,1157,1157,1157,1157,52.01155404448282,1,0.4,0.34782608695652173,13.0
4,1,1158,1158,1158,1158,46.49510257527395,0,0.45,0.34782608695652173,5.0
1,2,1159,1159,1159,1159,53.66292855011524,1,0.5,0.34782608695652173,29.0
2,1,1160,1160,1160,1160,49.73663831716581,0,0.6,0.34782608695652173,28.0
3,1,1161,1161,1161,1161,48.02805250608112,1,0.7,0.34782608695652173,12.0
1,2,1162,1162,1162,1162,55.56255673166336,0,0.6,0.34782608695652173,5.0
1,3,1163,1163,1163,1163,48.41302929895701,1,0.6,0.34782608695652173,23.0
1,4,1164,1164,1164,1164,52.962804424138426,0,0.5,0.34782608695652173,13.0
2,1,1165,1165,1165,1165,53.97398471497336,1,0.05,0.34782608695652173,25.0
1,2,1166,1166,1166,1166,49.07314456932099,0,0.5,0.34782608695652173,7.0
1,3,1167,1167,1167,1167,54.105231429944325,1,0.45,0.34782608695652173,35.0
2,1,1168,1168,1168,1168,53.63752688314808,0,0.45,0.34782608695652173,17.0
3,1,1169,1169,1169,1169,55.02003184141106,1,0.5,0.34782608695652173,35.0
4,1,1170,1170,1170,1170,51.03485315059905,0,0.05,0.34782608695652173,31.0
5,1,1171,1171,1171,1171,50.90996346704668,1,0.6,0.34782608695652173,29.0
6,1,1172,1172,1172,1172,45.97111657739288,0,0.7,0.391304347826087,6.0
7,1,1173,1173,1173,1173,58.74385644681128,1,0.6,0.391304347826087,28.0
8,1,1174,1174,1174,1174,58.26057025372734,1,0.05,0.391304347826087,14.0
